Date,Open,High,Low,Close,Volume,Ticker
2010-03-19,6.729183330448397,6.742654178347074,6.622612792445322,6.653147220611572,559445600,AAPL
2010-03-22,6.599862992106159,6.765406070739366,6.590283437631667,6.7279863357543945,456419600,AAPL
2010-03-23,6.754629693664131,6.848627492996732,6.7085288774187575,6.83605432510376,602431200,AAPL
2010-03-24,6.814499916057071,6.891134755685815,6.810607822240941,6.866288185119629,597780400,AAPL
2010-03-25,6.912687856690876,6.91418506178727,6.772889028661852,6.784863471984863,542284400,AAPL
2010-03-26,6.853714667821882,6.943520580848733,6.841740226340203,6.912088871002197,640875200,AAPL
2010-03-29,6.974953643169162,7.000996856414162,6.933642616143329,6.956692218780518,540744400,AAPL
2010-03-30,7.082719602524621,7.109063372804541,7.012370960479029,7.060267925262451,527310000,AAPL
2010-03-31,7.049491553577391,7.083019188289128,7.018657768351351,7.034822463989258,430659600,AAPL
2010-04-01,7.106969524738782,7.1464835929928,6.967470443309478,7.063862323760986,603145200,AAPL
2010-04-05,7.034228323816148,7.139900022407806,7.027941339365727,7.139301300048828,684507600,AAPL
2010-04-06,7.130619381067374,7.191687455726478,7.094696843145161,7.1707329750061035,447017200,AAPL
2010-04-07,7.171033009065968,7.241980411771242,7.1443902629427445,7.202465534210205,628502000,AAPL
2010-04-08,7.197675060613453,7.2306039888429545,7.125829980955951,7.183006763458252,572989200,AAPL
2010-04-09,7.227308594901782,7.241079202883577,7.198270973403746,7.23808479309082,334182800,AAPL
2010-04-12,7.250359969107818,7.276403986543577,7.238685285253755,7.253054618835449,333026400,AAPL
2010-04-13,7.2401817273209135,7.2683208699234285,7.2177292462851925,7.257244110107422,306210800,AAPL
2010-04-14,7.34255877102622,7.358424504407991,7.306337288925847,7.354832172393799,404076400,AAPL
2010-04-15,7.357529320885941,7.454819691491371,7.349446969910742,7.451527118682861,376784800,AAPL
2010-04-16,7.441049465316241,7.517984082066916,7.320709480083447,7.406025409698486,750545600,AAPL
2010-04-19,7.394947899427281,7.420692153659817,7.237487164424869,7.396145343780518,566924400,AAPL
2010-04-20,7.440150448618893,7.461404686847431,7.2731109531258396,7.321905612945557,738326400,AAPL
2010-04-21,7.74728973046291,7.7906967010440935,7.6553878483821745,7.759862899780273,982391200,AAPL
2010-04-22,7.730521049738065,7.985271240634406,7.669452211066533,7.976889133453369,793424800,AAPL
2010-04-23,8.02239725600359,8.14782681213968,7.992761693623469,8.107414245605469,796955600,AAPL
2010-04-26,8.138844697898165,8.156206845242549,8.028382431911705,8.067598342895508,479068800,AAPL
2010-04-27,8.00084253771469,8.017905724725187,7.798778943800108,7.844280242919922,709343600,AAPL
2010-04-28,7.88049956122388,7.902950441432632,7.675741394620159,7.831106185913086,758402400,AAPL
2010-04-29,7.8736170732690685,8.08256638001314,7.843382793237005,8.041854858398438,558840800,AAPL
2010-04-30,8.061910147313506,8.099628853174194,7.813147824112734,7.8158416748046875,542463600,AAPL
2010-05-03,7.898160455583137,8.019099908960222,7.869421797809828,7.973298072814941,454342000,AAPL
2010-05-04,7.869725734045202,7.881699380559005,7.6859219866594835,7.743696689605713,723819600,AAPL
2010-05-05,7.574558068026463,7.727527936786066,7.445835240413805,7.663166522979736,883103200,AAPL
2010-05-06,7.598510310244903,7.730824742856112,5.964634302153806,7.371600151062012,1285860800,AAPL
2010-05-07,7.295564360478605,7.381179256465426,6.7417581899468795,7.060570240020752,1676018400,AAPL
2010-05-10,7.491341738790945,7.623057454783588,7.4398524174441825,7.603299617767334,984306400,AAPL
2010-05-11,7.53893987960808,7.7799204523443715,7.498827077101396,7.6790385246276855,848906800,AAPL
2010-05-12,7.760457003279866,7.876906444333623,7.7442931065518215,7.845773696899414,654379600,AAPL
2010-05-13,7.879602534728108,7.932888013305388,7.675443052503788,7.734117031097412,599712400,AAPL
2010-05-14,7.638322970207004,7.677837837094588,7.468888579916591,7.598209381103516,759362800,AAPL
2010-05-17,7.624554004270088,7.668858653798895,7.415304963094522,7.610184669494629,762834800,AAPL
2010-05-18,7.692804574754922,7.739803061609662,7.491637941480372,7.554502964019775,782678400,AAPL
2010-05-19,7.468886264614079,7.571265333710616,7.329686989696586,7.434161186218262,1025726800,AAPL
2010-05-20,7.240782580447646,7.299756338324776,7.0710491732068315,7.117449760437012,1282915200,AAPL
2010-05-21,6.96956368730937,7.319210179063663,6.9255588145682525,7.253951072692871,1223891200,AAPL
2010-05-24,7.402431916418661,7.510798238001907,7.371897883166689,7.386865139007568,754238800,AAPL
2010-05-25,7.165045493198786,7.386866929211572,7.09948739392702,7.340766906738281,1048006400,AAPL
2010-05-26,7.486250610860838,7.547618431461051,7.296758649774455,7.307535648345947,850654000,AAPL
2010-05-27,7.501816574144341,7.600304368068335,7.457212973621932,7.584138870239258,666282400,AAPL
2010-05-28,7.764949658482248,7.76524861986826,7.584138771456381,7.6898112297058105,815614800,AAPL
2010-06-01,7.773931889941784,7.961028213250966,7.752078925550092,7.808058261871338,876472800,AAPL
2010-06-02,7.919119374361563,7.926902765212466,7.7930911125823545,7.901458263397217,688548000,AAPL
2010-06-03,7.938274832715696,7.949351592311806,7.795483195263703,7.876608848571777,650106800,AAPL
2010-06-04,7.729625266331447,7.840086705345756,7.622457198826317,7.662271022796631,758304400,AAPL
2010-06-07,7.732020520436397,7.757764774766136,7.5003198333825924,7.511995315551758,886942000,AAPL
2010-06-08,7.5808478349848905,7.5976120583543505,7.353637931956472,7.463800430297852,1000770400,AAPL
2010-06-09,7.527862808509462,7.540735738037328,7.259042882421864,7.280296325683594,854630000,AAPL
2010-06-10,7.329390356097138,7.513193301649381,7.2503606131024565,7.499124526977539,776356000,AAPL
2010-06-11,7.430870200876391,7.59940689125353,7.405125947439948,7.588929653167725,545759200,AAPL
2010-06-14,7.662271827966464,7.757765223251035,7.603897611194176,7.611979961395264,602960400,AAPL
2010-06-15,7.652693510062946,7.778721758615542,7.648502453890771,7.773931980133057,585074000,AAPL
2010-06-16,7.816140629097973,8.01521139887717,7.802071054621555,8.000244140625,783678000,AAPL
2010-06-17,8.100524674764456,8.169376917869236,8.067595758164062,8.138543128967285,872855200,AAPL
2010-06-18,8.149919844768355,8.23224295376381,8.125073271477756,8.204401969909668,784621600,AAPL
2010-06-21,8.31276807454766,8.352282941985157,8.044546912986617,8.087654113769531,776490400,AAPL
2010-06-22,8.147226966134388,8.261280768744319,8.127469929210713,8.1978178024292,717262000,AAPL
2010-06-23,8.219671120377011,8.222066009726712,8.01970185648835,8.111603736877441,768457200,AAPL
2010-06-24,8.112499290762061,8.178357931225342,8.02568697271483,8.052629470825195,714277200,AAPL
2010-06-25,8.084361254420013,8.090647437870434,7.957134784688469,7.9837775230407715,549942400,AAPL
2010-06-28,7.9906623144330275,8.075081344486314,7.918518288408775,8.0316743850708,584948000,AAPL
2010-06-29,7.906543717128328,7.914626866304004,7.612578318655753,7.668557643890381,1133344800,AAPL
2010-06-30,7.684724360999601,7.72244306918156,7.484157971974913,7.529659271240234,739452000,AAPL
2010-07-01,7.6125771949209655,7.62754524733116,7.280893147130502,7.438353061676025,1022896000,AAPL
2010-07-02,7.49852588091795,7.51169857210481,7.280296778133957,7.392256259918213,693842800,AAPL
2010-07-06,7.513792891315967,7.567676298796905,7.368905294301522,7.442846298217773,615235600,AAPL
2010-07-07,7.49852494177213,7.746391169798773,7.476373816111507,7.743396759033203,654556000,AAPL
2010-07-08,7.857453809339826,7.870026981161196,7.630243828709491,7.72603702545166,738144400,AAPL
2010-07-09,7.690116136919007,7.780221889351703,7.638327831327756,7.771840572357178,433322400,AAPL
2010-07-12,7.739207388634005,7.838592900520083,7.629344635317466,7.70208740234375,562878400,AAPL
2010-07-13,7.67305196914125,7.675446059613252,7.37698970857808,7.537743091583252,1190924000,AAPL
2010-07-14,7.465298451957985,7.657482723923522,7.453921928351104,7.56558084487915,812047600,AAPL
2010-07-15,7.430869868945876,7.692505045454068,7.403029689518652,7.527261734008789,824866000,AAPL
2010-07-16,7.579048241997318,7.632632661286554,7.436256643905685,7.480860233306885,1039858400,AAPL
2010-07-19,7.4802663399156035,7.4802663399156035,7.172530231361184,7.351543426513672,1024478000,AAPL
2010-07-20,7.27131596192785,7.570669913376793,7.184802589223522,7.540434837341309,1074950800,AAPL
2010-07-21,7.935583823454752,7.937379990570459,7.603600661539132,7.610784530639648,1185671200,AAPL
2010-07-22,7.713761659777616,7.783211849704532,7.64281426437968,7.753875255584717,645318800,AAPL
2010-07-23,7.696100004899212,7.794587830716494,7.6718521499844226,7.781415939331055,533388800,AAPL
2010-07-26,7.78321282891634,7.786206440872769,7.7146611135199405,7.761659622192383,420551600,AAPL
2010-07-27,7.80925301853871,7.926899112888353,7.792189838447068,7.905345916748047,584771600,AAPL
2010-07-28,7.893072995830915,7.962523164636599,7.790693909024019,7.811947345733643,519985200,AAPL
2010-07-29,7.804465848657737,7.862540312768869,7.66646395626609,7.726633548736572,643806800,AAPL
2010-07-30,7.660179016968912,7.7742320360086445,7.630541858755308,7.70089054107666,448210000,AAPL
2010-08-02,7.79638475325724,7.8607454121765965,7.7718379344769435,7.838593482971191,428055600,AAPL
2010-08-03,7.813445828530874,7.880800081201853,7.765848610146815,7.840986251831055,417653600,AAPL
2010-08-04,7.868232590613986,7.9113390192969515,7.792496179754728,7.8724236488342285,420375200,AAPL
2010-08-05,7.834999837537275,7.878406804137498,7.799676021580885,7.834102153778076,289097200,AAPL
2010-08-06,7.776623338147911,7.82781367958993,7.712261909463116,7.7859039306640625,444897600,AAPL
2010-08-09,7.8275143655400985,7.847571959380352,7.770338392536278,7.835597515106201,303128000,AAPL
2010-08-10,7.778718684327125,7.796680346537677,7.709866445215259,7.765546798706055,451920000,AAPL
2010-08-11,7.645507276949035,7.654188348082373,7.47816804010519,7.4895429611206055,620054400,AAPL
2010-08-12,7.3847674793550055,7.576653484784308,7.367704301954166,7.53743839263916,534920400,AAPL
2010-08-13,7.53325094895271,7.540135855604399,7.45661609458171,7.456915855407715,354869200,AAPL
2010-08-16,7.4114123181298535,7.484155863138838,7.382673653812993,7.413208484649658,318430000,AAPL
2010-08-17,7.486252883428806,7.622459414510194,7.459909101145873,7.542830944061279,422640400,AAPL
2010-08-18,7.554506917429314,7.623657359303575,7.531156742789237,7.575760364532471,339696000,AAPL
2010-08-19,7.568871227905731,7.5880303348557625,7.444340230178288,7.480262756347656,426706000,AAPL
2010-08-20,7.4655951006134025,7.601202068914984,7.453919619140359,7.473078727722168,384230000,AAPL
2010-08-23,7.537442282948769,7.543728467542473,7.341664883134894,7.358128547668457,414041600,AAPL
2010-08-24,7.264432659816038,7.274310380762898,7.144091850746999,7.182409286499023,602565600,AAPL
2010-08-25,7.125827694710052,7.303943930588607,7.100682164706275,7.271014213562012,596867600,AAPL
2010-08-26,7.347650549735099,7.356631383487962,7.19288444519043,7.19288444519043,466505200,AAPL
2010-08-27,7.23688998851785,7.262634245407409,7.051589052859106,7.232997894287109,548391200,AAPL
2010-08-30,7.20725272850398,7.356631126950009,7.20485783958673,7.259340763092041,383289200,AAPL
2010-08-31,7.239883000748961,7.321008667256085,7.1949804303494584,7.2773027420043945,420786800,AAPL
2010-09-01,7.4081219903700255,7.527564315246681,7.372499205466844,7.493737697601318,697037600,AAPL
2010-09-02,7.521575692415183,7.548817157745361,7.441049540402757,7.548817157745361,415427600,AAPL
2010-09-03,7.636227382860744,7.746688827284164,7.618565478234871,7.746389865875244,520788800,AAPL
2010-09-07,7.6826269968924255,7.769140351726898,7.670952314302361,7.717651844024658,342557600,AAPL
2010-09-08,7.776624842835704,7.9146275200614085,7.756268286871421,7.870622634887695,526551200,AAPL
2010-09-09,7.934082110856802,7.978385938022361,7.870619180604058,7.8751091957092285,438575200,AAPL
2010-09-10,7.8787065841466895,7.917922498766428,7.825122132351512,7.8852925300598145,387542400,AAPL
2010-09-13,7.957436731315607,8.031077983788672,7.9556413635755305,7.993957996368408,388780000,AAPL
2010-09-14,7.96910880100948,8.057717284210678,7.9484532857958206,8.024489402770996,408150400,AAPL
2010-09-15,8.027786239200703,8.093943868591472,8.01790691943655,8.089153289794922,429368800,AAPL
2010-09-16,8.089751147851691,8.282235173420334,8.067598422524615,8.279241561889648,652103200,AAPL
2010-09-17,8.312766974802162,8.320850123441046,8.19272678185309,8.243317604064941,634477200,AAPL
2010-09-20,8.264570333065302,8.495073542979606,8.257685428668381,8.478609085083008,658677600,AAPL
2010-09-21,8.497470421828684,8.601944653890103,8.465439181992016,8.494775772094727,668074400,AAPL
2010-09-22,8.463046323750612,8.620806073127994,8.45406548808603,8.613921165466309,585289600,AAPL
2010-09-23,8.57140852806089,8.763893282829999,8.561530013291511,8.648941040039062,786116800,AAPL
2010-09-24,8.744137740406938,8.786945177929125,8.697737969746402,8.750722885131836,649488000,AAPL
2010-09-27,8.800415924966126,8.822866807776068,8.711507679233275,8.715997695922852,482834800,AAPL
2010-09-28,8.73425917176179,8.73425917176179,8.23224296284535,8.587276458740234,1035042400,AAPL
2010-09-29,8.598351821802503,8.67558538678183,8.561531605591636,8.602542877197266,469644000,AAPL
2010-09-30,8.651335893057201,8.681271195202044,8.419336302232358,8.49417495727539,673391600,AAPL
2010-10-01,8.566019803921602,8.57889192879185,8.422329704053505,8.457354545593262,448142800,AAPL
2010-10-04,8.42981792005571,8.468733273519634,8.315164590090754,8.341209411621094,435302000,AAPL
2010-10-05,8.441791916999971,8.664809982054757,8.436402616852659,8.649543762207031,501967200,AAPL
2010-10-06,8.669001691659536,8.74084677548495,8.539381099660272,8.657027244567871,670868800,AAPL
2010-10-07,8.691451343061026,8.695642398560755,8.588773281085015,8.657923698425293,408399600,AAPL
2010-10-08,8.732463447071993,8.815983205505738,8.681274691285674,8.80311107635498,658403200,AAPL
2010-10-11,8.823169417197663,8.898007309336919,8.818978360945009,8.841728210449219,427753200,AAPL
2010-10-12,8.843224042954292,8.965660740349133,8.755812196266206,8.936922073364258,558544000,AAPL
2010-10-13,8.986615578989953,9.039301538515184,8.97464113393324,8.984819412231445,630092400,AAPL
2010-10-14,9.031217598048356,9.054566962436684,8.992600419219183,9.04977798461914,435296400,AAPL
2010-10-15,9.203345271675174,9.429657433779628,9.127608922932083,9.421874046325684,922194000,AAPL
2010-10-18,9.533534063249094,9.549399000738205,9.408403535478135,9.519464492797852,1093010800,AAPL
2010-10-19,9.082407731795625,9.392837591444408,8.981226080399777,9.264714241027832,1232784000,AAPL
2010-10-20,9.250043044229924,9.407203971678884,9.186281149806026,9.295844078063965,721624400,AAPL
2010-10-21,9.350624903784084,9.421871214959113,9.184184203518953,9.265608787536621,551460000,AAPL
2010-10-22,9.252142705615423,9.281180337086463,9.169222465969293,9.204246520996094,372778000,AAPL
2010-10-25,9.252738942272932,9.327875765449905,9.23328007501691,9.245254516601562,392462000,AAPL
2010-10-26,9.186282451030927,9.272197071564912,9.149760403955897,9.221606254577637,392929600,AAPL
2010-10-27,9.20962977484359,9.276983995893126,9.148261973939318,9.215018272399902,399002800,AAPL
2010-10-28,9.218615301118472,9.220112506568775,9.007571682879698,9.137491226196289,551051200,AAPL
2010-10-29,9.107252418646825,9.15664578975319,9.00666871088495,9.00996208190918,430511200,AAPL
2010-11-01,9.047084533819383,9.148266192055889,9.046485811592621,9.105757713317871,423889200,AAPL
2010-11-02,9.190177367908813,9.28567078005813,9.190177367908813,9.260824203491211,433930000,AAPL
2010-11-03,9.320992764775863,9.366195891308461,9.23597661024838,9.363801002502441,508348400,AAPL
2010-11-04,9.443129605423552,9.584724606957133,9.430556439312273,9.527547836303711,642488000,AAPL
2010-11-05,9.51916565511893,9.56646310951101,9.482045678617638,9.493420600891113,361253200,AAPL
2010-11-08,9.495518325423564,9.572452143167146,9.482346434720988,9.538026809692383,281758400,AAPL
2010-11-09,9.610770215673401,9.6182546446646,9.414693843604594,9.461991310119629,383544000,AAPL
2010-11-10,9.478752062459494,9.542514775150362,9.386251484687207,9.520362854003906,384227200,AAPL
2010-11-11,9.429657415515516,9.531438575607574,9.407205736045912,9.47905158996582,361284000,AAPL
2010-11-12,9.459595852344,9.474563110702512,9.08929529699851,9.221010208129883,795846800,AAPL
2010-11-15,9.233881347724536,9.296146857049955,9.168322466657768,9.191372871398926,403606000,AAPL
2010-11-16,9.151858283864248,9.208136572970288,8.960271173167552,9.02822494506836,657650000,AAPL
2010-11-17,9.016548498582365,9.10006823227498,8.913570696519338,8.995594024658203,479449600,AAPL
2010-11-18,9.13629194585648,9.27010356867534,9.121025727785804,9.232983589172363,494491200,AAPL
2010-11-19,9.219213599086846,9.23208572731218,9.137490013342244,9.182093620300293,384843200,AAPL
2010-11-22,9.180598282571639,9.38056755065918,9.15635122644019,9.38056755065918,393075200,AAPL
2010-11-23,9.293451739485716,9.332368680056847,9.177003076620753,9.241962432861328,519447600,AAPL
2010-11-24,9.339850321665999,9.441631477660907,9.332367494626634,9.423669815063477,413725200,AAPL
2010-11-26,9.391939240402847,9.510483826776504,9.367991154015423,9.429657936096191,237585600,AAPL
2010-11-29,9.444624646318001,9.503896536409771,9.321291089260466,9.485636711120605,445785200,AAPL
2010-11-30,9.385952651223665,9.41050026077041,9.306025238055875,9.314407348632812,501858000,AAPL
2010-12-01,9.437744505735203,9.511984486033127,9.4296621528615,9.471571922302246,461750800,AAPL
2010-12-02,9.505395909208424,9.549400795231273,9.426366171487537,9.523956298828125,462837200,AAPL
2010-12-03,9.48982963114044,9.538923255024471,9.469772836219342,9.502701759338379,342092800,AAPL
2010-12-06,9.538625790540289,9.64908806033904,9.532039845010491,9.583828926086426,448481600,AAPL
2010-12-07,9.693092301572348,9.698778964195927,9.523059170658078,9.525753021240234,391454000,AAPL
2010-12-08,9.568260420129056,9.609871217721729,9.492823813086154,9.60957145690918,321935600,AAPL
2010-12-09,9.643099524078,9.654174686463065,9.54999941489981,9.572152137756348,294151200,AAPL
2010-12-10,9.568855539467483,9.610765282730425,9.537423032179811,9.596096992492676,262511200,AAPL
2010-12-13,9.710152550794698,9.730808063552844,9.609269875402706,9.629325866699219,439815600,AAPL
2010-12-14,9.631124663696163,9.655372513663089,9.54940028059243,9.588017463684082,351008000,AAPL
2010-12-15,9.579335840346374,9.669142575980848,9.555088789112704,9.590113639831543,417312000,AAPL
2010-12-16,9.611967614147892,9.65746971277201,9.582332057265955,9.6167573928833,322030800,AAPL
2010-12-17,9.628131156048306,9.632920933807997,9.586221400013116,9.597597122192383,386929200,AAPL
2010-12-20,9.62723573457341,9.676629933746913,9.526353806196054,9.645496368408203,385610400,AAPL
2010-12-21,9.66914319056922,9.710753189090383,9.640705081924564,9.705065727233887,256354000,AAPL
2010-12-22,9.709853754731178,9.750566062192524,9.685605906965916,9.73380184173584,265921600,AAPL
2010-12-23,9.72901781295505,9.733507831751853,9.674235906566848,9.687108039855957,223157200,AAPL
2010-12-27,9.664652698142348,9.742185229516757,9.624838069017601,9.719433784484863,249816000,AAPL
2010-12-28,9.756255999014014,9.778707685999674,9.730811499835019,9.743084907531738,175924000,AAPL
2010-12-29,9.76553412395464,9.772419829035197,9.732006479632158,9.73769474029541,163139200,AAPL
2010-12-30,9.743383074716276,9.74428075842865,9.670640318251564,9.6889009475708,157494400,AAPL
2010-12-31,9.667645256107138,9.683510993996164,9.618550837327895,9.655970573425293,193508000,AAPL
2011-01-03,9.748170023700796,9.886471628706824,9.724221939520953,9.865816116333008,445138400,AAPL
2011-01-04,9.951735097176424,9.953531264228902,9.823311950692272,9.917309761047363,309080800,AAPL
2011-01-05,9.865219114942143,10.00860948303007,9.863721909778672,9.998431205749512,255519600,AAPL
2011-01-06,10.019984362937445,10.035850100037367,9.965502246677898,9.990348815917969,300428800,AAPL
2011-01-07,9.998130758104526,10.068778367649482,9.935565497282234,10.061893463134766,311931200,AAPL
2011-01-10,10.143022205451071,10.274737921465496,10.093329850459831,10.251388549804688,448560000,AAPL
2011-01-11,10.324131036519203,10.326525126242705,10.16218025922997,10.227140426635742,444108000,AAPL
2011-01-12,10.27533479837111,10.310657808256288,10.237915061813483,10.310358047485352,302590400,AAPL
2011-01-13,10.332507986228322,10.376812616244315,10.293292893051515,10.348073959350586,296780400,AAPL
2011-01-14,10.354366525908071,10.431899070739746,10.310960355185394,10.431899070739746,308840000,AAPL
2011-01-18,9.864321745832283,10.320537716686509,9.758949026056603,10.197503089904785,1880998000,AAPL
2011-01-19,10.428006867498912,10.435491296372305,10.084648800823995,10.143321990966797,1135612800,AAPL
2011-01-20,10.071175236601936,10.127154565289079,9.882282772142613,9.958917617797852,764789200,AAPL
2011-01-21,9.991547679309809,10.024776365925264,9.777808623088902,9.780503273010254,754401200,AAPL
2011-01-24,9.784992526891136,10.101709365844727,9.78050171086022,10.101709365844727,574683200,AAPL
2011-01-25,10.068179979783611,10.221149873153218,10.015493236429894,10.219951629638672,546868000,AAPL
2011-01-26,10.266655976080205,10.345685728562433,10.222950842697992,10.293298721313477,506875600,AAPL
2011-01-27,10.291199725698831,10.318441185169382,10.262761621232025,10.274136543273926,285026000,AAPL
2011-01-28,10.302876496014777,10.30976140225484,9.984363451139666,10.061296463012695,592057200,AAPL
2011-01-31,10.052315432688655,10.179242139878241,10.007412866810514,10.15768814086914,377246800,AAPL
2011-02-01,10.21696294970527,10.347181456826977,10.207383392610884,10.328621864318848,426633200,AAPL
2011-02-02,10.311257511398864,10.335204800289247,10.284315012832524,10.307365417480469,258955200,AAPL
2011-02-03,10.291800026390426,10.304971916352097,10.134639027386651,10.281023025512695,393797600,AAPL
2011-02-04,10.287009669740177,10.378612573325313,10.283118374878688,10.372625350952148,321840400,AAPL
2011-02-07,10.414234971185207,10.574688528178893,10.406751343170168,10.53367805480957,485021600,AAPL
2011-02-08,10.587560125046322,10.642640963243796,10.541759080344836,10.633061408996582,381040800,AAPL
2011-02-09,10.632767590348598,10.746822214864181,10.623188830830438,10.721675872802734,482745200,AAPL
2011-02-10,10.69862276491041,10.776754018112035,10.417527871649604,10.613306045532227,928550000,AAPL
2011-02-11,10.619588943796598,10.710891251675985,10.583366662221323,10.682453155517578,367572800,AAPL
2011-02-14,10.680658649126629,10.76118397344228,10.678263760737561,10.752203941345215,310416400,AAPL
2011-02-15,10.752505601811677,10.775855769466474,10.703411976236142,10.773759841918945,284174800,AAPL
2011-02-16,10.800703082436998,10.923438762585873,10.791723046806405,10.870453834533691,481157600,AAPL
2011-02-17,10.694431738370596,10.784836397945154,10.6725779770695,10.725863456726074,530583200,AAPL
2011-02-18,10.738137804267696,10.761786934988407,10.46303090784793,10.49416446685791,816057200,AAPL
2011-02-22,10.242405992249575,10.339696356744621,10.109792614718032,10.136434555053711,872555600,AAPL
2011-02-23,10.141228941559056,10.316948787163511,10.136438362531614,10.25648021697998,671854400,AAPL
